id_pedido,id_plato,cantidad,precio_unitario_historico
3113,70,2,5500.00
3113,72,3,3500.00
3114,146,3,13500.00
3114,145,2,5000.00
3115,138,1,6000.00
3116,104,2,4500.00
3116,105,3,6500.00
3116,103,2,17500.00
3117,111,3,8500.00
3117,109,1,8500.00
3118,41,4,4500.00
3118,42,2,6500.00
3119,78,2,1000.00
3119,76,1,9000.00
3119,77,3,12000.00
3120,64,1,8500.00
3121,110,4,7500.00
3121,111,1,8500.00
3121,109,4,8500.00
3122,109,4,8500.00
3122,110,4,7500.00
3123,70,4,5500.00
3123,71,1,15000.00
3123,72,1,3500.00
3124,111,4,8500.00
3125,59,3,8500.00
3125,60,2,6500.00
3125,58,4,12500.00
3126,109,4,8500.00
3126,110,4,7500.00
3127,4,4,8000.00
3127,6,2,1500.00
3128,24,3,5500.00
3128,22,2,11500.00
3129,133,4,7000.00
3129,135,4,8000.00
3130,62,4,6000.00
3130,61,2,8500.00
3131,115,4,8000.00
3131,117,4,1000.00
3131,116,1,10500.00
3132,30,4,6500.00
3132,28,4,11500.00
3133,94,4,17500.00
3133,95,1,4500.00
3133,96,4,6500.00
3134,59,3,8500.00
3134,58,2,12500.00
3134,60,2,6500.00
3135,61,4,8500.00
3135,62,1,6000.00
3136,93,3,7000.00
3136,91,4,18000.00
3136,92,2,4500.00
3137,70,3,5500.00
3138,134,1,6500.00
3139,129,4,1000.00
3140,144,1,6000.00
3140,142,1,18500.00
3141,22,2,11500.00
3141,23,1,10000.00
3141,24,3,5500.00
3142,2,3,11000.00
3143,102,2,6000.00
3144,118,3,9500.00
3144,119,1,9500.00
3145,106,4,7500.00
3146,49,2,4000.00
3146,51,4,4500.00
3146,50,3,14000.00
3147,48,3,3000.00
3147,46,2,5000.00
3147,47,2,15000.00
3148,105,1,6500.00
3148,104,3,4500.00
3148,103,2,17500.00
3149,101,1,4000.00
3149,102,1,6000.00
3149,100,1,18000.00
3150,26,1,9500.00
3150,27,3,6500.00
3151,63,2,8500.00
3151,62,3,6000.00
3152,10,4,7500.00
3152,11,1,12000.00
3153,142,3,18500.00
3153,143,3,5000.00
3153,144,2,6000.00
3154,81,4,1500.00
3154,80,1,11500.00
3154,79,3,9000.00
3155,48,3,3000.00
3155,47,1,15000.00
3155,46,4,5000.00
3156,25,1,11500.00
3156,26,2,9500.00
3156,27,1,6500.00
3157,32,4,6500.00
3157,33,1,7500.00
3158,68,1,3500.00
3158,69,4,7000.00
3158,67,2,17500.00
3159,29,2,8500.00
3160,104,2,4500.00
3161,143,2,5000.00
3162,21,4,4500.00
3162,20,3,8500.00
3162,19,2,10000.00
3163,147,4,4500.00
3163,145,3,5000.00
3163,146,2,13500.00
3164,58,3,12500.00
3164,59,3,8500.00
3165,134,3,6500.00
3166,79,4,9000.00
3166,81,1,1500.00
3167,50,4,14000.00
3167,49,4,4000.00
3168,120,4,5500.00
3168,119,2,9500.00
3169,106,2,7500.00
3169,108,4,2000.00
3170,121,3,7500.00
3171,123,2,2000.00
3171,121,2,7500.00
3171,122,4,11000.00
3172,8,2,11500.00
3172,9,3,2000.00
3173,131,4,4000.00
3174,119,2,9500.00
3174,120,2,5500.00
3174,118,1,9500.00
3175,88,4,18500.00
3176,53,4,14000.00
3176,52,4,4500.00
3176,54,2,3500.00
3177,88,1,18500.00
3177,90,4,7500.00
3178,31,3,8000.00
3179,120,4,5500.00
3180,6,1,1500.00
3181,101,2,4000.00
3181,100,2,18000.00
3181,102,4,6000.00
3182,112,1,13000.00
3182,113,2,10000.00
3182,114,1,6500.00
3183,77,1,12000.00
3183,76,4,9000.00
3184,101,3,4000.00
3184,102,3,6000.00
3184,100,3,18000.00
3185,92,1,4500.00
3185,91,1,18000.00
3186,22,2,11500.00
3187,5,1,12000.00
3187,4,1,8000.00
3188,116,4,10500.00
3188,117,2,1000.00
3188,115,1,8000.00
3189,108,2,2000.00
3189,107,3,10500.00
3190,61,1,8500.00
3190,63,4,8500.00
3191,150,4,8500.00
3192,70,3,5500.00
3192,72,3,3500.00
3192,71,1,15000.00
3193,7,2,9000.00
3193,8,4,11500.00
3193,9,4,2000.00
3194,60,2,6500.00
3195,104,3,4500.00
3195,103,4,17500.00
3195,105,3,6500.00
3196,73,1,8500.00
3197,139,2,10500.00
3198,69,4,7000.00
3198,68,4,3500.00
3199,139,3,10500.00
3199,140,2,9500.00
3200,21,1,4500.00
3200,20,2,8500.00
3200,19,2,10000.00
3201,145,1,5000.00
3201,146,1,13500.00
3202,29,4,8500.00
3202,30,1,6500.00
3202,28,4,11500.00
3203,32,1,6500.00
3203,33,2,7500.00
3203,31,4,8000.00
3204,97,3,12500.00
3204,98,1,8500.00
3205,10,2,7500.00
3205,11,4,12000.00
3206,93,1,7000.00
3207,6,3,1500.00
3208,47,3,15000.00
3208,46,4,5000.00
3209,5,1,12000.00
3209,6,2,1500.00
3210,89,2,5000.00
3210,88,4,18500.00
3211,137,1,10000.00
3211,136,2,13000.00
3212,82,2,12000.00
3212,83,1,8500.00
3213,96,2,6500.00
3214,27,4,6500.00
3214,26,3,9500.00
3214,25,4,11500.00
3215,118,4,9500.00
3215,119,1,9500.00
3215,120,1,5500.00
3216,79,2,9000.00
3217,127,4,9000.00
3218,73,1,8500.00
3218,75,3,2500.00
3219,21,2,4500.00
3219,19,1,10000.00
3219,20,1,8500.00
3220,76,4,9000.00
3220,77,3,12000.00
3221,29,4,8500.00
3221,30,4,6500.00
3222,29,3,8500.00
3223,49,1,4000.00
3223,50,2,14000.00
3223,51,4,4500.00
3224,79,1,9000.00
3224,81,2,1500.00
3225,37,1,18500.00
3226,127,1,9000.00
3226,129,3,1000.00
3226,128,3,10500.00
3227,146,3,13500.00
3228,112,1,13000.00
3229,29,1,8500.00
3229,28,2,11500.00
3229,30,2,6500.00
3230,36,2,7500.00
3230,34,4,8500.00
3230,35,3,6000.00
3231,69,4,7000.00
3232,19,2,10000.00
3232,21,4,4500.00
3233,20,3,8500.00
3233,19,3,10000.00
3234,108,3,2000.00
3234,106,4,7500.00
3235,108,1,2000.00
3236,92,2,4500.00
3237,137,1,10000.00
3237,136,1,13000.00
3238,56,4,13500.00
3239,140,1,9500.00
3239,141,2,5500.00
3239,139,3,10500.00
3240,72,2,3500.00
3241,137,3,10000.00
3241,136,2,13000.00
3242,117,3,1000.00
3243,125,3,11500.00
3243,126,1,2000.00
3244,13,1,10000.00
3244,15,1,4500.00
3244,14,4,9500.00
3245,41,2,4500.00
3245,42,2,6500.00
3246,16,1,9500.00
3246,18,2,4500.00
3246,17,3,9000.00
3247,79,2,9000.00
3248,12,2,2500.00
3249,120,2,5500.00
3249,118,1,9500.00
3249,119,4,9500.00
3250,25,3,11500.00
3250,27,1,6500.00
3250,26,3,9500.00
3251,34,4,8500.00
3252,59,1,8500.00
3253,77,1,12000.00
3254,44,4,5000.00
3255,4,3,8000.00
3255,6,4,1500.00
3255,5,1,12000.00
3256,62,4,6000.00
3256,63,3,8500.00
3257,37,2,18500.00
3258,88,3,18500.00
3258,89,2,5000.00
3259,103,3,17500.00
3259,105,3,6500.00
3260,130,4,19000.00
3261,147,2,4500.00
3261,145,3,5000.00
3261,146,2,13500.00
3262,93,2,7000.00
3262,92,1,4500.00
3262,91,1,18000.00
3263,115,1,8000.00
3263,116,4,10500.00
3263,117,1,1000.00
3264,70,3,5500.00
3265,133,1,7000.00
3266,101,4,4000.00
3266,100,3,18000.00
3266,102,1,6000.00
3267,109,1,8500.00
3267,111,4,8500.00
3267,110,3,7500.00
3268,126,3,2000.00
3268,124,3,7500.00
3268,125,2,11500.00
3269,36,1,7500.00
3269,35,1,6000.00
3269,34,3,8500.00
3270,149,2,7000.00
3270,150,4,8500.00
3271,127,1,9000.00
3271,128,4,10500.00
3271,129,3,1000.00
3272,45,4,6500.00
3273,52,2,4500.00
3273,53,4,14000.00
3274,121,3,7500.00
3274,123,3,2000.00
3275,130,3,19000.00
3275,131,4,4000.00
3275,132,2,6500.00
3276,41,1,4500.00
3276,40,3,18500.00
3277,142,3,18500.00
3278,97,2,12500.00
3279,8,2,11500.00
3280,131,1,4000.00
3280,130,3,19000.00
3281,1,3,7500.00
3282,1,3,7500.00
3283,78,4,1000.00
3283,77,1,12000.00
3283,76,2,9000.00
3284,43,3,19000.00
3285,87,3,6000.00
3285,86,2,4000.00
3285,85,1,19000.00
3286,15,1,4500.00
3287,16,2,9500.00
3287,17,1,9000.00
3288,82,2,12000.00
3288,84,2,7000.00
3288,83,4,8500.00
3289,119,4,9500.00
3289,120,1,5500.00
3289,118,1,9500.00
3290,22,4,11500.00
3290,24,4,5500.00
3291,16,3,9500.00
3291,17,1,9000.00
3292,52,2,4500.00
3292,54,2,3500.00
3293,39,3,6500.00
3294,34,4,8500.00
3294,35,4,6000.00
3295,109,1,8500.00
3295,111,4,8500.00
3295,110,1,7500.00
3296,103,2,17500.00
3296,105,4,6500.00
3296,104,4,4500.00
3297,132,4,6500.00
3298,90,1,7500.00
3298,88,3,18500.00
3299,137,3,10000.00
3299,138,4,6000.00
3300,63,4,8500.00
3301,75,2,2500.00
3302,4,2,8000.00
3302,6,2,1500.00
3302,5,2,12000.00
3303,44,1,5000.00
3303,45,2,6500.00
3304,131,4,4000.00
3304,130,3,19000.00
3304,132,2,6500.00
3305,32,3,6500.00
3305,33,3,7500.00
3305,31,3,8000.00
3306,53,3,14000.00
3306,54,2,3500.00
3307,89,2,5000.00
3307,88,2,18500.00
3307,90,4,7500.00
3308,28,2,11500.00
3309,33,3,7500.00
3310,53,3,14000.00
3310,52,2,4500.00
3311,127,4,9000.00
3311,129,2,1000.00
3312,138,3,6000.00
3313,131,4,4000.00
3314,96,4,6500.00
3315,56,2,13500.00
3315,57,3,3000.00
3316,150,2,8500.00
3316,148,2,8000.00
3316,149,3,7000.00
3317,57,2,3000.00
3317,55,4,5500.00
3318,25,4,11500.00
3318,26,1,9500.00
3318,27,2,6500.00
3319,44,1,5000.00
3319,45,2,6500.00
3319,43,2,19000.00
3320,80,4,11500.00
3321,112,1,13000.00
3321,114,4,6500.00
3322,17,1,9000.00
3322,16,1,9500.00
3322,18,2,4500.00
3323,94,1,17500.00
3323,96,3,6500.00
3324,40,2,18500.00
3324,42,3,6500.00
3325,122,4,11000.00
3325,121,1,7500.00
3325,123,1,2000.00
3326,104,3,4500.00
3326,103,3,17500.00
3327,19,4,10000.00
3327,21,1,4500.00
3328,118,4,9500.00
3329,10,1,7500.00
3329,11,3,12000.00
3329,12,2,2500.00
3330,72,1,3500.00
3330,70,4,5500.00
3331,52,3,4500.00
3331,54,3,3500.00
3331,53,4,14000.00
3332,76,4,9000.00
3332,77,1,12000.00
3332,78,2,1000.00
3333,127,2,9000.00
3333,128,4,10500.00
3334,142,2,18500.00
3335,131,3,4000.00
3336,12,1,2500.00
3336,11,3,12000.00
3336,10,1,7500.00
3337,131,3,4000.00
3337,132,3,6500.00
3337,130,2,19000.00
3338,18,1,4500.00
3338,17,2,9000.00
3339,75,3,2500.00
3339,74,1,11000.00
3340,70,3,5500.00
3341,47,1,15000.00
3341,46,4,5000.00
3341,48,1,3000.00
3342,93,3,7000.00
3342,92,3,4500.00
3342,91,2,18000.00
3343,28,1,11500.00
3343,29,4,8500.00
3344,16,1,9500.00
3344,17,1,9000.00
3344,18,1,4500.00
3345,62,3,6000.00
3345,63,4,8500.00
3345,61,4,8500.00
3346,118,1,9500.00
3347,49,4,4000.00
3347,50,1,14000.00
3348,37,1,18500.00
3349,85,4,19000.00
3349,86,4,4000.00
3349,87,2,6000.00
3350,45,2,6500.00
3350,44,2,5000.00
3350,43,3,19000.00
3351,38,3,5000.00
3351,37,4,18500.00
3352,31,2,8000.00
3353,111,3,8500.00
3353,109,2,8500.00
3353,110,2,7500.00
3354,71,1,15000.00
3355,10,4,7500.00
3355,11,3,12000.00
3356,20,1,8500.00
3356,21,2,4500.00
3356,19,3,10000.00
3357,51,3,4500.00
3357,50,3,14000.00
3357,49,2,4000.00
3358,6,3,1500.00
3358,5,3,12000.00
3359,49,3,4000.00
3359,51,3,4500.00
3359,50,4,14000.00
3360,15,2,4500.00
3361,44,3,5000.00
3361,43,1,19000.00
3361,45,2,6500.00
3362,19,2,10000.00
3362,20,4,8500.00
3362,21,4,4500.00
3363,19,2,10000.00
3363,20,4,8500.00
3364,140,1,9500.00
3365,142,1,18500.00
3365,143,1,5000.00
3365,144,2,6000.00
3366,63,1,8500.00
3366,61,3,8500.00
3367,78,2,1000.00
3367,76,3,9000.00
3368,115,1,8000.00
3369,7,3,9000.00
3369,9,3,2000.00
3369,8,3,11500.00
3370,87,2,6000.00
3371,79,1,9000.00
3372,35,2,6000.00
3372,36,3,7500.00
3373,41,1,4500.00
3373,40,4,18500.00
3374,31,1,8000.00
3375,66,4,9000.00
3375,65,3,7000.00
3375,64,4,8500.00
3376,147,1,4500.00
3376,145,3,5000.00
3376,146,2,13500.00
3377,73,3,8500.00
3377,74,2,11000.00
3378,72,2,3500.00
3379,140,2,9500.00
3379,139,2,10500.00
3380,70,1,5500.00
3381,119,3,9500.00
3381,120,3,5500.00
3382,118,2,9500.00
3383,92,3,4500.00
3383,91,1,18000.00
3384,91,1,18000.00
3385,50,4,14000.00
3385,49,4,4000.00
3386,29,2,8500.00
3386,28,3,11500.00
3386,30,4,6500.00
3387,73,4,8500.00
3388,101,2,4000.00
3389,33,2,7500.00
3389,31,1,8000.00
3390,84,1,7000.00
3390,83,2,8500.00
3390,82,4,12000.00
3391,104,1,4500.00
3391,103,1,17500.00
3392,80,4,11500.00
3393,109,4,8500.00
3393,111,3,8500.00
3394,102,1,6000.00
3394,101,1,4000.00
3394,100,2,18000.00
3395,4,1,8000.00
3395,6,4,1500.00
3396,114,4,6500.00
3397,3,4,1500.00
3398,112,3,13000.00
3398,113,4,10000.00
3399,56,4,13500.00
3399,55,1,5500.00
3400,147,4,4500.00
3401,120,1,5500.00
3401,119,3,9500.00
3402,29,1,8500.00
3402,30,3,6500.00
3402,28,3,11500.00
3403,87,4,6000.00
3404,130,1,19000.00
3404,132,2,6500.00
3405,91,3,18000.00
3406,138,3,6000.00
3406,137,3,10000.00
3406,136,3,13000.00
3407,74,4,11000.00
3407,75,2,2500.00
3408,136,3,13000.00
3408,137,2,10000.00
3408,138,1,6000.00
3409,122,1,11000.00
3409,121,3,7500.00
3409,123,1,2000.00
3410,124,4,7500.00
3410,125,1,11500.00
3411,126,2,2000.00
3412,41,4,4500.00
3413,144,1,6000.00
3413,142,1,18500.00
3414,99,4,5500.00
3414,98,1,8500.00
3414,97,1,12500.00
3415,23,4,10000.00
3415,22,3,11500.00
3416,129,4,1000.00
3416,127,4,9000.00
3417,106,1,7500.00
3417,108,3,2000.00
3418,130,4,19000.00
3418,132,4,6500.00
3418,131,2,4000.00
3419,149,3,7000.00
3419,150,3,8500.00
3419,148,4,8000.00
3420,141,2,5500.00
3421,107,2,10500.00
3421,108,1,2000.00
3422,66,2,9000.00
3423,106,4,7500.00
3424,17,3,9000.00
3424,16,2,9500.00
3425,57,1,3000.00
3426,142,4,18500.00
3426,144,4,6000.00
3427,144,4,6000.00
3428,70,2,5500.00
3428,71,4,15000.00
3429,12,3,2500.00
3429,11,2,12000.00
3429,10,3,7500.00
3430,11,3,12000.00
3431,91,3,18000.00
3431,93,1,7000.00
3432,12,3,2500.00
3432,11,2,12000.00
3433,130,1,19000.00
3433,131,3,4000.00
3434,34,1,8500.00
3434,36,2,7500.00
3435,56,2,13500.00
3435,57,2,3000.00
3435,55,1,5500.00
3436,58,4,12500.00
3436,59,4,8500.00
3436,60,3,6500.00
3437,129,3,1000.00
3437,127,4,9000.00
3438,19,1,10000.00
3439,92,1,4500.00
3440,77,1,12000.00
3440,78,4,1000.00
3441,102,3,6000.00
3441,101,2,4000.00
3442,37,1,18500.00
3443,65,3,7000.00
3444,18,4,4500.00
3444,17,1,9000.00
3445,106,3,7500.00
3446,94,3,17500.00
3446,96,1,6500.00
3446,95,1,4500.00
3447,97,3,12500.00
3447,99,2,5500.00
3447,98,3,8500.00
3448,73,4,8500.00
3448,74,3,11000.00
3449,136,2,13000.00
3449,137,1,10000.00
3449,138,2,6000.00
3450,1,1,7500.00
3451,76,1,9000.00
3451,77,2,12000.00
3452,1,1,7500.00
3453,61,1,8500.00
3453,63,2,8500.00
3453,62,3,6000.00
3454,130,3,19000.00
3455,129,2,1000.00
3455,128,4,10500.00
3456,110,4,7500.00
3457,105,1,6500.00
3458,6,4,1500.00
3458,5,3,12000.00
3458,4,3,8000.00
3459,58,3,12500.00
3459,60,2,6500.00
3460,57,4,3000.00
3460,55,3,5500.00
3461,25,1,11500.00
3461,26,1,9500.00
3462,4,2,8000.00
3462,6,2,1500.00
3462,5,4,12000.00
3463,7,3,9000.00
3464,15,1,4500.00
3465,121,4,7500.00
3465,122,3,11000.00
3465,123,1,2000.00
3466,91,3,18000.00
3466,92,4,4500.00
3466,93,1,7000.00
3467,40,4,18500.00
3468,89,2,5000.00
3469,91,4,18000.00
3469,93,4,7000.00
3470,13,4,10000.00
3471,118,4,9500.00
3471,120,2,5500.00
3472,43,3,19000.00
3472,44,3,5000.00
3472,45,2,6500.00
3473,59,2,8500.00
3474,125,4,11500.00
3474,126,1,2000.00
3474,124,4,7500.00
3475,144,1,6000.00
3475,142,3,18500.00
3476,141,2,5500.00
3476,140,3,9500.00
3477,110,2,7500.00
3478,114,2,6500.00
3478,113,3,10000.00
3479,32,1,6500.00
3479,31,3,8000.00
3480,46,1,5000.00
3480,47,2,15000.00
3481,134,3,6500.00
3482,43,1,19000.00
3482,44,3,5000.00
3483,2,3,11000.00
3484,36,4,7500.00
3485,89,2,5000.00
3486,54,1,3500.00
3486,53,2,14000.00
3487,122,1,11000.00
3487,121,3,7500.00
3488,120,2,5500.00
3488,119,1,9500.00
3488,118,3,9500.00
3489,11,4,12000.00
3489,10,4,7500.00
3489,12,2,2500.00
3490,7,2,9000.00
3490,8,1,11500.00
3491,38,1,5000.00
3492,77,2,12000.00
3492,78,2,1000.00
3492,76,3,9000.00
3493,84,2,7000.00
3493,82,1,12000.00
3493,83,1,8500.00
3494,133,3,7000.00
3494,135,1,8000.00
3494,134,4,6500.00
3495,57,1,3000.00
3495,56,3,13500.00
3495,55,2,5500.00
3496,37,2,18500.00
3497,28,4,11500.00
3497,30,3,6500.00
3497,29,1,8500.00
3498,146,4,13500.00
3499,62,1,6000.00
3499,61,4,8500.00
3500,131,2,4000.00
3500,130,1,19000.00
3501,25,3,11500.00
3502,120,4,5500.00
3502,118,1,9500.00
3502,119,1,9500.00
3503,138,2,6000.00
3503,137,4,10000.00
3504,62,2,6000.00
3504,63,4,8500.00
3505,109,3,8500.00
3506,24,2,5500.00
3506,22,4,11500.00
3506,23,3,10000.00
3507,72,1,3500.00
3507,71,3,15000.00
3507,70,2,5500.00
3508,86,2,4000.00
3508,87,2,6000.00
3508,85,2,19000.00
3509,107,1,10500.00
3510,107,3,10500.00
3510,106,1,7500.00
3511,42,1,6500.00
3511,41,4,4500.00
3511,40,2,18500.00
3512,97,3,12500.00
3512,99,4,5500.00
3512,98,1,8500.00
3513,96,3,6500.00
3514,124,1,7500.00
3514,126,2,2000.00
3515,126,4,2000.00
3515,125,3,11500.00
3516,99,1,5500.00
3516,98,2,8500.00
3516,97,2,12500.00
3517,5,4,12000.00
3517,6,3,1500.00
3518,149,1,7000.00
3518,150,3,8500.00
3519,87,2,6000.00
3519,85,2,19000.00
3520,119,4,9500.00
3520,120,1,5500.00
3520,118,3,9500.00
3521,62,4,6000.00
3522,3,4,1500.00
3522,1,4,7500.00
3522,2,3,11000.00
3523,144,4,6000.00
3523,142,3,18500.00
3524,126,3,2000.00
3524,125,4,11500.00
3524,124,2,7500.00
3525,117,3,1000.00
3525,115,1,8000.00
3526,76,3,9000.00
3526,78,3,1000.00
3527,44,3,5000.00
3528,49,1,4000.00
3529,120,4,5500.00
3529,119,3,9500.00
3530,130,3,19000.00
3530,132,1,6500.00
3530,131,4,4000.00
3531,149,2,7000.00
3531,148,1,8000.00
3532,66,4,9000.00
3532,65,1,7000.00
3533,140,3,9500.00
3533,141,3,5500.00
3534,89,2,5000.00
3535,101,3,4000.00
3536,116,3,10500.00
3537,25,4,11500.00
3537,26,2,9500.00
3537,27,4,6500.00
3538,84,4,7000.00
3538,83,1,8500.00
3538,82,4,12000.00
3539,108,3,2000.00
3540,120,4,5500.00
3540,119,3,9500.00
3540,118,2,9500.00
3541,75,3,2500.00
3541,74,1,11000.00
3541,73,2,8500.00
3542,129,2,1000.00
3542,128,2,10500.00
3542,127,3,9000.00
3543,43,4,19000.00
3544,143,4,5000.00
3545,106,3,7500.00
3545,107,2,10500.00
3545,108,4,2000.00
3546,46,4,5000.00
3546,47,2,15000.00
3546,48,3,3000.00
3547,37,4,18500.00
3548,110,2,7500.00
3549,74,1,11000.00
3549,73,2,8500.00
3549,75,2,2500.00
3550,108,3,2000.00
3550,107,2,10500.00
3550,106,2,7500.00
3551,33,2,7500.00
3552,18,3,4500.00
3552,17,2,9000.00
3553,23,1,10000.00
3553,24,4,5500.00
3554,58,4,12500.00
3554,60,4,6500.00
3554,59,3,8500.00
3555,13,1,10000.00
3555,14,1,9500.00
3555,15,1,4500.00
3556,102,1,6000.00
3556,101,2,4000.00
3557,9,4,2000.00
3557,8,3,11500.00
3558,94,3,17500.00
3559,86,4,4000.00
3559,87,1,6000.00
3560,114,1,6500.00
3560,112,1,13000.00
3560,113,1,10000.00
3561,7,4,9000.00
3562,134,1,6500.00
3562,133,3,7000.00
3562,135,3,8000.00
3563,75,2,2500.00
3563,74,2,11000.00
3564,130,1,19000.00
3565,27,2,6500.00
3566,119,3,9500.00
3567,32,4,6500.00
3567,33,2,7500.00
3568,110,1,7500.00
3568,111,2,8500.00
3569,130,1,19000.00
3569,131,3,4000.00
3569,132,2,6500.00
3570,89,1,5000.00
3570,88,3,18500.00
3571,54,1,3500.00
3571,53,1,14000.00
3572,109,3,8500.00
3572,110,2,7500.00
3573,111,3,8500.00
3573,110,2,7500.00
3573,109,1,8500.00
3574,67,1,17500.00
3575,118,1,9500.00
3575,120,1,5500.00
3576,99,1,5500.00
3576,98,3,8500.00
3576,97,2,12500.00
3577,113,3,10000.00
3577,112,1,13000.00
3578,100,3,18000.00
3578,101,1,4000.00
3579,58,1,12500.00
3580,118,1,9500.00
3580,120,2,5500.00
3580,119,1,9500.00
3581,48,2,3000.00
3581,46,1,5000.00
3582,5,1,12000.00
3582,4,1,8000.00
3583,21,2,4500.00
3584,71,1,15000.00
3584,70,4,5500.00
3585,5,4,12000.00
3585,6,3,1500.00
3586,69,4,7000.00
3586,68,1,3500.00
3587,26,1,9500.00
3587,25,1,11500.00
3588,121,2,7500.00
3588,122,4,11000.00
3589,135,3,8000.00
3589,133,4,7000.00
3589,134,3,6500.00
3590,143,3,5000.00
3590,144,3,6000.00
3590,142,1,18500.00
3591,74,4,11000.00
3591,73,1,8500.00
3591,75,2,2500.00
3592,37,1,18500.00
3592,39,4,6500.00
3592,38,3,5000.00
3593,104,3,4500.00
3593,103,4,17500.00
3593,105,1,6500.00
3594,29,4,8500.00
3594,30,2,6500.00
3594,28,2,11500.00
3595,53,2,14000.00
3595,54,4,3500.00
3596,11,2,12000.00
3597,149,2,7000.00
3597,148,3,8000.00
3598,3,1,1500.00
3598,1,4,7500.00
3598,2,4,11000.00
3599,61,1,8500.00
3600,124,1,7500.00
3601,93,4,7000.00
3601,91,1,18000.00
3602,124,1,7500.00
3602,126,3,2000.00
3603,37,1,18500.00
3603,39,4,6500.00
3604,137,3,10000.00
3604,138,3,6000.00
3605,109,1,8500.00
3605,110,3,7500.00
3605,111,4,8500.00
3606,31,4,8000.00
3606,32,3,6500.00
3607,69,2,7000.00
3607,68,3,3500.00
3607,67,1,17500.00
3608,102,3,6000.00
3608,101,3,4000.00
3608,100,2,18000.00
3609,55,2,5500.00
3610,138,3,6000.00
3610,136,4,13000.00
3610,137,1,10000.00
3611,142,2,18500.00
3612,80,3,11500.00
3612,81,1,1500.00
3612,79,3,9000.00
3613,3,1,1500.00
3613,1,3,7500.00
3613,2,1,11000.00
3614,23,3,10000.00
3614,22,2,11500.00
3615,7,4,9000.00
3615,9,4,2000.00
3615,8,3,11500.00
3616,10,3,7500.00
3617,40,1,18500.00
3618,9,2,2000.00
3618,7,3,9000.00
3619,101,3,4000.00
3620,103,1,17500.00
3620,105,4,6500.00
3621,77,1,12000.00
3621,76,2,9000.00
3622,9,2,2000.00
3623,39,2,6500.00
3623,37,2,18500.00
3624,87,1,6000.00
3624,86,4,4000.00
3624,85,2,19000.00
3625,62,3,6000.00
3626,119,4,9500.00
3627,60,2,6500.00
3628,65,1,7000.00
3628,64,3,8500.00
3628,66,1,9000.00
3629,144,2,6000.00
3630,9,3,2000.00
3630,7,4,9000.00
3631,27,2,6500.00
3631,25,4,11500.00
3631,26,2,9500.00
3632,81,3,1500.00
3632,80,3,11500.00
3633,118,3,9500.00
3634,23,4,10000.00
3635,89,1,5000.00
3635,88,2,18500.00
3636,19,2,10000.00
3637,67,4,17500.00
3637,68,1,3500.00
3638,40,1,18500.00
3639,135,3,8000.00
3639,133,4,7000.00
3640,45,2,6500.00
3640,43,2,19000.00
3641,127,3,9000.00
3641,129,2,1000.00
3642,145,2,5000.00
3642,147,2,4500.00
3643,10,2,7500.00
3643,11,4,12000.00
3644,147,2,4500.00
3644,145,2,5000.00
3644,146,1,13500.00
3645,141,2,5500.00
3645,139,1,10500.00
3646,52,3,4500.00
3646,53,1,14000.00
3646,54,4,3500.00
3647,2,4,11000.00
3647,1,3,7500.00
3647,3,2,1500.00
3648,112,3,13000.00
3649,111,4,8500.00
3649,109,2,8500.00
3649,110,1,7500.00
3650,115,4,8000.00
3650,117,2,1000.00
3651,125,2,11500.00
3651,124,4,7500.00
3652,56,2,13500.00
3652,57,3,3000.00
3652,55,1,5500.00
3653,31,1,8000.00
3654,23,1,10000.00
3654,24,1,5500.00
3654,22,2,11500.00
3655,120,3,5500.00
3655,119,4,9500.00
3656,87,2,6000.00
3656,85,3,19000.00
3656,86,1,4000.00
3657,76,2,9000.00
3657,77,4,12000.00
3657,78,2,1000.00
3658,90,4,7500.00
3658,89,4,5000.00
3658,88,1,18500.00
3659,128,3,10500.00
3659,127,2,9000.00
3659,129,3,1000.00
3660,36,4,7500.00
3660,34,1,8500.00
3661,7,3,9000.00
3662,121,4,7500.00
3663,106,2,7500.00
3664,47,3,15000.00
3664,46,4,5000.00
3665,87,2,6000.00
3665,86,2,4000.00
3665,85,4,19000.00
3666,141,2,5500.00
3667,106,1,7500.00
3668,37,1,18500.00
3668,38,4,5000.00
3668,39,4,6500.00
3669,17,3,9000.00
3670,123,4,2000.00
3670,121,4,7500.00
3671,14,3,9500.00
3672,26,2,9500.00
3673,135,3,8000.00
3674,97,4,12500.00
3675,30,2,6500.00
3675,28,2,11500.00
3676,110,3,7500.00
3677,79,2,9000.00
3677,81,2,1500.00
3678,20,2,8500.00
3678,19,4,10000.00
3679,131,1,4000.00
3680,25,4,11500.00
3681,36,3,7500.00
3682,136,3,13000.00
3682,138,3,6000.00
3682,137,3,10000.00
3683,72,4,3500.00
3683,71,4,15000.00
3683,70,3,5500.00
3684,136,4,13000.00
3684,137,1,10000.00
3685,30,2,6500.00
3685,28,2,11500.00
3686,48,3,3000.00
3686,46,4,5000.00
3687,72,3,3500.00
3687,70,2,5500.00
3687,71,2,15000.00
3688,37,3,18500.00
3688,39,3,6500.00
3688,38,3,5000.00
3689,116,2,10500.00
3689,117,4,1000.00
3690,42,4,6500.00
3691,64,4,8500.00
3691,65,3,7000.00
3692,79,4,9000.00
3692,80,4,11500.00
3693,102,2,6000.00
3693,100,1,18000.00
3694,117,2,1000.00
3695,104,1,4500.00
